entity_head	relation	entity_tail
m.0dycdd3	2	m.01vvpjj
m.0f37y1c	1	m.03xt9hc
m.0f37y1c	0	m.0kpv11
m.0f37y1c	2	m.03j3m4_
m.0ffn7x0	1	m.0fs_42z
m.0ffn7x0	1	m.03j6t60
m.0ffn7x0	1	m.0g12191
m.0ffn7x0	0	m.0kpv11
m.0ffn7x0	2	m.016j7m
m.0ffn7x0	1	m.03j6t6b
m.0ffn7x0	1	m.0g21p7z
m.0fsqzjv	1	m.0fttvqf
m.0fsqzjv	0	m.0kpv11
m.0fsqzjv	1	m.0fv695_
m.0fsqzjv	1	m.0g2t30v
m.0fsqzjv	1	m.0fyvpkq
m.0fsqzjv	2	m.01w5jwb
m.0g663f8	2	m.02vnpv
m.0g663f8	1	m.0g8bwbf
m.0g663f8	1	m.0g86x11
m.0g663f8	1	m.0g847l3
m.0g663f8	0	m.0kpv11
m.0g663f8	1	m.0g7xrbc
m.0g663f8	1	m.0g663d7
m.0g663f8	1	m.0g954m7
m.0gb86t0	0	m.0kpv11
m.0gb86t0	1	m.0gbd2y8
m.0gb86t0	2	m.0kr_t
m.0gf6_7p	0	m.0kpv11
m.0gf6_7p	1	m.0gf6_78
m.0gf6_7p	2	m.0gdtrc1
m.0j6q396	2	m.01vsnff
m.0j6q396	1	m.0j6q2j1
m.0j6q396	0	m.0kpv11
m.0jbb0b2	2	m.032w2k
m.0jbb0b2	1	m.0jb9_l0
m.0jbb0b2	0	m.0kpv11
m.0khr110	2	m.01vrncs
m.0khr110	1	m.0khr04x
m.0khr110	0	m.0kpv11
m.0kkz73g	1	m.0kkz03m
m.0kkz73g	0	m.0kpv11
m.0kkz73g	2	m.05x_kr
m.0l164p	1	m.038fw_v
m.0l164p	1	m.037gms1
m.0l164p	0	m.0kpv11
m.0l164p	1	m.0dr7hcj
m.0l164p	2	m.016ntp
m.0lg5vc	0	m.0kpv11
m.0lg5vc	3	m.03f6z37
m.0lg5vc	4	m.03v84y
m.0lg5vc	2	m.046p9
m.0lg5vc	4	m.03f0s24
m.0lg5vc	1	m.037s87b
m.0lg5vc	3	m.03f0s24
m.0lhfz49	1	m.0lhfrbh
m.0lhfz49	2	m.06br6t
m.0lhfz49	0	m.0kpv11
m.0ln_mt	1	m.0f19yf1
m.0ln_mt	1	m.031c1cw
m.0ln_mt	1	m.034gqjt
m.0ln_mt	1	m.03738ff
m.0ln_mt	4	m.02vr7
m.0ln_mt	0	m.0kpv11
m.0ln_mt	1	m.0f18t_v
m.0ln_mt	1	m.0f7fzyc
m.0ln_mt	1	m.0fmvdlf
m.0ln_mt	1	m.0dxnqxy
m.0ln_mt	2	m.017m_v
m.0ln_mt	1	m.0fw20s3
m.0ln_mt	1	m.0f95bp2
m.0lnw1x	0	m.0kpv11
m.0lnw1x	1	m.033wbwg
m.0lnw1x	1	m.0f7fzjb
m.0lnw1x	1	m.0dwf62n
m.0lnw1x	2	m.01f09r
m.0lnw1x	1	m.0fwk3pw
m.0lnw1x	1	m.0fgvc8q
m.0lrx5h	1	m.034ggks
m.0lrx5h	3	m.0g6snhx
m.0lrx5h	4	m.0frsw
m.0lrx5h	1	m.03_wlqt
m.0lrx5h	1	m.0368xl_
m.0lrx5h	1	m.0fsgk48
m.0lrx5h	1	m.0fr9gjw
m.0lrx5h	2	m.0frsw
m.0lrx5h	3	m.0ftylnq
m.0lrx5h	0	m.0kpv11
m.0lrx5h	1	m.0dnb9gv
m.0lrx5h	3	m.01wdphl
m.0lrx5h	1	m.0fk_bzq
m.0lrx5h	1	m.0g16x4h
m.0lrx5h	1	m.0fsswnt
m.0lrx5h	1	m.0fb70x7
m.0lrx5h	3	m.0qjjbnn
m.0lrx5h	1	m.0f4zt46
m.0lttl8	1	m.0d_qpq4
m.0lttl8	1	m.035hqsp
m.0lttl8	1	m.0fqfx4m
m.0lttl8	1	m.036f89n
m.0lttl8	1	m.01k9tpw
m.0lttl8	1	m.0fhh20j
m.0lttl8	0	m.0kpv11
m.0lttl8	1	m.03fj2vf
m.0lttl8	1	m.01k9tk8
m.0lttl8	1	m.0g1q3z2
m.0lttl8	1	m.031mrhp
m.0lttl8	1	m.0fcy2_d
m.0lttl8	2	m.01k9t__
m.0lttl8	1	m.035msbn
m.0m70zc	1	m.035q2x4
m.0m70zc	1	m.0fr8dzv
m.0m70zc	4	m.01qjrns
m.0m70zc	2	m.016f3x
m.0m70zc	1	m.0f4lfqt
m.0m70zc	0	m.0kpv11
m.0mxkqz	1	m.033ycy1
m.0mxkqz	1	m.0f7f275
m.0mxkqz	0	m.0kpv11
m.0mxkqz	1	m.0393fk4
m.0mxkqz	1	m.0f21nz1
m.0mxkqz	1	m.0f343fn
m.0mxkqz	2	m.07h76
m.0mxkqz	4	m.07d63w
m.0mxkqz	1	m.0dtsbjv
m.0mxkqz	1	m.0fv5cwf
m.0mxkqz	3	m.01qjrns
m.0mxkqz	1	m.0fjqw10
m.0mxkqz	1	m.0393vz7
m.0nm8b5s	2	m.0gytnds
m.0nm8b5s	0	m.09jd9nh
m.0nn2hg3	2	m.0jn38
m.0nn2hg3	0	m.0kpv11
m.0nncqgn	0	m.0kpv11
m.0nncqgn	2	m.0b6dy5q
m.0p6tjz	2	m.01vsl3_
m.0p6tjz	0	m.0kpv11
m.0p6tjz	1	m.031qw20
m.0qfx3cy	4	m.01w41hx
m.0qfx3cy	0	m.0kpv11
m.0qfx3cy	2	m.0g6b801
m.0rt28j	0	m.0kpv11
m.0rt28j	1	m.0ff6_g1
m.0rt28j	4	m.0cgv4g
m.0rt28j	1	m.0dwws9r
m.0rt28j	2	m.0370w8
m.0rt28j	1	m.01kk993
m.0rt28j	1	m.01kk971
m.0rt28j	1	m.01kk980
m.0rt28j	4	m.0370w8
m.0rt28j	1	m.01kk9b6
m.0rt28j	1	m.0375vn2
m.0spkfjf	2	m.0dph5z
m.0spkfjf	0	m.09jd9nh
m.0vfqnj	1	m.03fmtr6
m.0vfqnj	1	m.030gcvh
m.0vfqnj	0	m.0kpv11
m.0vfqnj	2	m.01q6dgd
m.0vgjxj	1	m.035svpb
m.0vgjxj	0	m.0kpv11
m.0vgjxj	4	m.01kpv04
m.0vgjxj	2	m.028cgfw
m.0vgjxj	1	m.0fmk357
m.0xc_vc	0	m.0kpv11
m.0xc_vc	1	m.033m3sr
m.0xc_vc	2	m.02tjm_
m.0xc_vc	1	m.0360594
m.0xc_vc	4	m.03f5vc1
m.0xc_vc	1	m.0337wnv
m.0z3h82	1	m.0gf123q
m.0z3h82	1	m.03bj6jm
m.0z3h82	1	m.0f33_m7
m.0z3h82	1	m.0fk1433
m.0z3h82	3	m.0sl6zlh
m.0z3h82	1	m.03j6sl2
m.0z3h82	3	m.0sj0hbq
m.0z3h82	0	m.0kpv11
m.0z3h82	2	m.0c9l1
m.0z3h82	1	m.037_0_9
m.0z3h82	4	m.0c9l1
m.0z3h82	1	m.0dmyc8q
m.0z3h82	1	m.0dtr916
m.0z3h82	1	m.0fy2rfq
m.0z3h82	1	m.0dqwv2l
m.0z3h82	4	m.0279sf4
m.0z3h82	3	m.01wvz94
m.0z3h82	1	m.0dpn5hk
m.0z3h82	3	m.01wwqrq
m.0z3h82	1	m.0fly6wc
m.0z3h82	1	m.0389slz
m.0z3h82	4	m.02fh88
m.0zp98rl	2	m.01mpq7s
m.0zp98rl	0	m.0kpv11
m.01246b5	0	m.0kpv11
m.01246b5	1	m.0dmxp_d
m.01246b5	1	m.0f3wdbq
m.01246b5	1	m.035h6bc
m.01246b5	1	m.01l_364
m.01246b5	2	m.016p2y
m.012y_mc	1	m.0fmv8zx
m.012y_mc	1	m.034y07g
m.012y_mc	0	m.0kpv11
m.012y_mc	2	m.02752c9
m.012y_mc	4	m.0h55618
m.012y_mc	3	m.0h55618
m.012y_ml	2	m.02752c9
m.012y_ml	1	m.0fmv8zx
m.012y_ml	4	m.0h55618
m.012y_ml	0	m.0kpv11
m.012y_ml	1	m.034y07g
m.012y_ml	3	m.0h55618
m.013xzxc	3	m.02q37vt
m.013xzxc	1	m.0366n6k
m.013xzxc	4	m.017l4
m.013xzxc	4	m.017kq
m.013xzxc	0	m.0kpv11
m.013xzxc	2	m.0kjh
m.0143wgs	2	m.03r9dg
m.0143wgs	1	m.0399z4x
m.0143wgs	0	m.0kpv11
m.0172j19	2	m.04tv80
m.0172j19	1	m.0drnjcj
m.0172j19	1	m.0f040gg
m.0172j19	4	m.04q0j5
m.0172j19	1	m.01pdwkc
m.0172j19	0	m.09jd9nh
m.0172j19	1	m.0fk1kc_
m.0172j19	1	m.0g3j6ft
m.0172j19	1	m.0flxq32
m.0172j19	1	m.0fnf459
m.01dsv_g	1	m.033kk4b
m.01dsv_g	2	m.04mzxjh
m.01dsv_g	0	m.0kpv11
m.0__h929	2	m.04k05
m.0__h929	0	m.0kpv11
m.0__kx49	0	m.0kpv11
m.0__kx49	2	m.03vhvp
m.0__r5mg	2	m.050swh
m.0__r5mg	0	m.0kpv11
m.0dmzgxj	2	m.02zd7f
m.0dmzgxj	1	m.0f_9j40
m.0dmzgxj	1	m.0dvz948
m.0dmzgxj	1	m.0f9wchd
m.0dmzgxj	1	m.0ff66hl
m.0dmzgxj	1	m.0fz6z39
m.0dmzgxj	1	m.03fkx8w
m.0dmzgxj	1	m.0dnb2hq
m.0dmzgxj	1	m.03fkx90
m.0dmzgxj	1	m.0dmzgtv
m.0dmzgxj	0	m.0kpv11
m.0dmzgxj	1	m.0fzxq54
m.0dmzgxj	1	m.0g6_rvs
m.0dq9z71	0	m.0kpv11
m.0dq9z71	1	m.0dr7kyv
m.0dq9z71	2	m.05f9qdc
m.0dq9z71	1	m.0fr96fv
m.0dq9z71	1	m.0flyb7h
m.0dq9z71	1	m.0f9jvxj
m.0dtrzny	0	m.0kpv11
m.0dtrzny	2	m.02752c9
m.0dtrzny	1	m.0dtrzlp
m.0dtrzny	1	m.0fs98wt
m.0f63hkj	2	m.0276kql
m.0f63hkj	1	m.03fqhyc
m.0f63hkj	0	m.0kpv11
m.0ftbp9x	2	m.01syljs
m.0ftbp9x	0	m.0kpv11
m.0ftbp9x	1	m.0ftbp9d
m.0fvc3cp	1	m.0fvc3bp
m.0fvc3cp	1	m.0g71m2b
m.0fvc3cp	0	m.0kpv11
m.0fvc3cp	1	m.0g1l235
m.0fvc3cp	1	m.0fz7wvs
m.0fvc3cp	2	m.0gxz0bq
m.0fxbpkf	5	m.013w4h
m.0fxbpkf	2	m.02l840
m.0fxbpkf	4	m.027z5fl
m.0fxbpkf	5	m.04n2vgk
m.0fxbpkf	1	m.0g0pxy6
m.0fxbpkf	4	m.03f1vms
m.0fxbpkf	0	m.0kpv11
m.0fxbpkf	1	m.0g2g2x0
m.0fxbpkf	2	m.04n2vgk
m.0fxbpkf	1	m.0fszpjw
m.0fxbpkf	4	m.02l840
m.0fy2rgz	0	m.0kpv11
m.0fy2rgz	3	m.01wvz94
m.0fy2rgz	1	m.0389slz
m.0fy2rgz	4	m.0279sf4
m.0fy2rgz	1	m.0fly6wc
m.0fy2rgz	3	m.0sl6zlh
m.0fy2rgz	1	m.0fy2rfq
m.0fy2rgz	1	m.0dpn5hk
m.0fy2rgz	4	m.02fh88
m.0fy2rgz	2	m.0c9l1
m.0fy2rgz	3	m.0sj0hbq
m.0fy2rgz	4	m.0c9l1
m.0fy2rgz	1	m.03j6sl2
m.0fy2rgz	1	m.0dqwv2l
m.0fy2rgz	3	m.01wwqrq
m.0fyhkty	1	m.0g80qnv
m.0fyhkty	1	m.03b825q
m.0fyhkty	1	m.0fvsdkx
m.0fyhkty	4	m.01wtrys
m.0fyhkty	1	m.0388f98
m.0fyhkty	4	m.01wtrz6
m.0fyhkty	1	m.0f197fy
m.0fyhkty	1	m.03ztd2d
m.0fyhkty	1	m.0315723
m.0fyhkty	1	m.03yzpw2
m.0fyhkty	1	m.03_2wcd
m.0fyhkty	1	m.0334kw3
m.0fyhkty	1	m.0g8tfcv
m.0fyhkty	1	m.03j65mz
m.0fyhkty	1	m.0frlvfn
m.0fyhkty	1	m.039h10j
m.0fyhkty	1	m.031w1yl
m.0fyhkty	1	m.0f5nj_s
m.0fyhkty	1	m.03ffzlw
m.0fyhkty	1	m.03bhy_2
m.0fyhkty	0	m.0kpv11
m.0fyhkty	2	m.01wf_f3
m.0fyzvb4	1	m.0fyzvb1
m.0fyzvb4	1	m.0fzs9c3
m.0fyzvb4	1	m.0g1q6zz
m.0fyzvb4	1	m.0f_1xj2
m.0fyzvb4	1	m.0g29trt
m.0fyzvb4	0	m.0kpv11
m.0fyzvb4	1	m.0g1l0z4
m.0fyzvb4	1	m.0fv4nyp
m.0fyzvb4	2	m.09lwrt
m.0fyzvb4	1	m.0ft49sj
m.0fyzvb4	1	m.0g5ww0z
m.0fyzvb4	1	m.0fr36fr
m.0fyzvb4	1	m.0fztcp4
m.0g615s1	0	m.0kpv11
m.0g615s1	1	m.0g7g3k8
m.0g615s1	1	m.0g79g75
m.0g615s1	1	m.0g6k6zb
m.0g615s1	1	m.0g615r5
m.0g615s1	2	m.0409cdm
m.0g615s1	1	m.0g732m3
m.0g615s1	1	m.0g88473
m.0g615s1	1	m.0g6vqh9
m.0l166n	3	m.01vtxkw
m.0l166n	1	m.034fj79
m.0l166n	2	m.016ntp
m.0l166n	0	m.0kpv11
m.0l166n	1	m.0d_s7b4
m.0l1ttj	1	m.0g12vn_
m.0l1ttj	1	m.01hqwbm
m.0l1ttj	1	m.0fsv91x
m.0l1ttj	1	m.01ckwd
m.0l1ttj	3	m.0dds6b
m.0l1ttj	2	m.07m7k
m.0l1ttj	1	m.0fb6tnd
m.0l1ttj	1	m.0gbgxhh
m.0l1ttj	0	m.0kpv11
m.0l1ttj	1	m.0fk_hg9
m.0l1ttj	1	m.030lqfq
m.0lf2w9	0	m.0kpv11
m.0lf2w9	3	m.0235dc
m.0lf2w9	4	m.023p29
m.0lf2w9	2	m.06mj4
m.0lf2w9	1	m.0fyjvzr
m.0lf2w9	1	m.0fjr5d4
m.0lf2w9	1	m.037m8xk
m.0lf2w9	1	m.0f_rj1n
m.0lf2w9	1	m.0fc65tw
m.0lntm2	0	m.0kpv11
m.0lntm2	1	m.0fvh_wp
m.0lntm2	1	m.0f6rn1s
m.0lntm2	4	m.05t1v0
m.0lntm2	1	m.034zdhv
m.0lntm2	2	m.016j7m
m.0lntm2	1	m.0fmvf8g
m.0lntm2	1	m.0fgjqkd
m.0lntm2	1	m.0fnffrk
m.0lntm2	1	m.0fkp50h
m.0lntm2	4	m.07g8lv
m.0ly9h4	1	m.02np7t
m.0ly9h4	1	m.0306kkf
m.0ly9h4	1	m.0dnbbh0
m.0ly9h4	1	m.032v4s8
m.0ly9h4	1	m.0332_mj
m.0ly9h4	0	m.0kpv11
m.0ly9h4	4	m.07__cy
m.0ly9h4	2	m.06mj4
m.0ly9h4	1	m.0f8vpd3
m.0ly9h4	1	m.0fg5ypv
m.0ly9h4	1	m.033xqrg
m.0ly9h4	1	m.0f2f0nd
m.0ly9h4	1	m.035dp36
m.0ly9h4	1	m.0fhgr_y
m.0m4h6z	1	m.0g2kqkh
m.0m4h6z	2	m.01518s
m.0m4h6z	1	m.0fz7fgh
m.0m4h6z	1	m.0g1z7yq
m.0m4h6z	0	m.0kpv11
m.0m4h6z	1	m.0fhhjb0
m.0m4h6z	1	m.0312c2j
m.0m55p_	1	m.0f9wjpm
m.0m55p_	0	m.0kpv11
m.0m55p_	1	m.031c0v1
m.0m55p_	2	m.01lxk9g
m.0m58n8	1	m.03fg_92
m.0m58n8	2	m.0169x4
m.0m58n8	1	m.0dsy1n2
m.0m58n8	1	m.035c2w7
m.0m58n8	4	m.0169x4
m.0m58n8	0	m.0kpv11
m.0m58n8	4	m.03f533z
m.0m58n8	1	m.03fg_b7
m.0m58n8	1	m.0g3836f
m.0m83sl	0	m.0kpv11
m.0m83sl	2	m.044k8
m.0m83sl	1	m.038kpjr
m.0mlcbc	2	m.01w0r3
m.0mlcbc	1	m.0g2k9d_
m.0mlcbc	1	m.038t1g6
m.0mlcbc	0	m.09jd9nh
m.0mlcbc	1	m.0fh539m
m.0mlcbc	1	m.0dmywc8
m.0n5cr0	2	m.0370w8
m.0n5cr0	1	m.0f60ph8
m.0n5cr0	4	m.012dykz9
m.0n5cr0	0	m.0kpv11
m.0n5cr0	1	m.0dmy13b
m.0n5cr0	1	m.01kk8vw
m.0nlqp5w	0	m.0kpv11
m.0nlqp5w	2	m.013pk3
m.0nmfddn	2	m.015f7
m.0nmfddn	0	m.0kpv11
m.0nmm90y	0	m.09jd9nh
m.0nmm90y	2	m.027ngmf
m.0nmr_yz	2	m.015f7
m.0nmr_yz	0	m.0kpv11
m.0nn13ll	0	m.0kpv11
m.0nn13ll	2	m.02r232c
m.0qzd_6	1	m.038vjb4
m.0qzd_6	0	m.0kpv11
m.0qzd_6	2	m.04x5qz
m.0qzd_6	1	m.0f4zn93
m.0qzd_6	1	m.0369q4g
m.0rgchkc	2	m.01vs4hg
m.0rgchkc	0	m.0kpv11
m.0rkc9g	1	m.0gf03q4
m.0rkc9g	0	m.0kpv11
m.0rkc9g	1	m.033drdr
m.0rkc9g	1	m.0dpm7tp
m.0rkc9g	2	m.01cng
m.0rkc9g	1	m.0dr8w7t
m.0s27bb	1	m.0363jcp
m.0s27bb	1	m.033n1_w
m.0s27bb	0	m.0kpv11
m.0s27bb	1	m.03fgm_l
m.0s27bb	1	m.03b5src
m.0s27bb	1	m.035drz0
m.0s27bb	1	m.037nj44
m.0s27bb	1	m.03184n5
m.0s27bb	1	m.034yvp9
m.0s27bb	4	m.0ccvd3
m.0s27bb	1	m.03b857v
m.0s27bb	2	m.02lptc
m.0s27bb	1	m.038v4yx
m.0sgx_b5	0	m.0kpv11
m.0sgx_b5	4	m.01w8rdm
m.0sgx_b5	2	m.02cpp
m.0sny4vp	2	m.0l8mrkk
m.0sny4vp	0	m.0kpv11
m.0srmchq	0	m.0kpv11
m.0srmchq	2	m.0dymm5v
m.0ts4t9s	4	m.014_lq
m.0ts4t9s	2	m.014_lq
m.0ts4t9s	3	m.09prnq
m.0ts4t9s	4	m.01vng3b
m.0ts4t9s	3	m.0nhr4nv
m.0ts4t9s	0	m.09jd9nh
m.0vgjx2	1	m.035svpb
m.0vgjx2	1	m.0fmk357
m.0vgjx2	0	m.0kpv11
m.0vgjx2	2	m.028cgfw
m.0vgjx2	4	m.01kpv04
m.0vz9k1	2	m.026f8f
m.0vz9k1	1	m.030ddkz
m.0vz9k1	0	m.0kpv11
m.0w6j7v	1	m.0348_7v
m.0w6j7v	1	m.0fb68jx
m.0w6j7v	1	m.0dsy1n2
m.0w6j7v	1	m.034m746
m.0w6j7v	1	m.03fg_b7
m.0w6j7v	0	m.0kpv11
m.0w6j7v	1	m.034dg3p
m.0w6j7v	2	m.0169x4
m.0w6j7v	1	m.035dk7y
m.0w6j7v	4	m.0169x4
m.0w6j7v	4	m.03f533z
m.0w6j7v	1	m.035c2w7
m.0w6j7v	1	m.0g3836f
m.0w6j7v	1	m.03fg_92
m.0xsjdw	1	m.0fhtk7c
m.0xsjdw	1	m.032c_vg
m.0xsjdw	1	m.03p78r
m.0xsjdw	1	m.01q70zq
m.0xsjdw	1	m.01q71b3
m.0xsjdw	4	m.03d9d6
m.0xsjdw	1	m.0d_rt2m
m.0xsjdw	4	m.01wt26k
m.0xsjdw	1	m.03fmvgk
m.0xsjdw	0	m.0kpv11
m.0xsjdw	1	m.03j93l1
m.0xsjdw	4	m.0_wdm2g
m.0xsjdw	2	m.03d9d6
m.0ycsrks	0	m.09jd9nh
m.0ycsrks	2	m.0g588b7
m.0ycsrks	4	m.0nhqzmz
m.0yjl_b	1	m.0f72579
m.0yjl_b	1	m.0fkckj0
m.0yjl_b	1	m.0dmhhd1
m.0yjl_b	1	m.03609y8
m.0yjl_b	1	m.0f727qv
m.0yjl_b	1	m.0f3w614
m.0yjl_b	1	m.0f2sc58
m.0yjl_b	0	m.0kpv11
m.0yjl_b	2	m.03v5x0
m.0z9sty	1	m.03bgn8x
m.0z9sty	1	m.049l34l
m.0z9sty	1	m.0fmvtbm
m.0z9sty	1	m.0ffwvbw
m.0z9sty	0	m.0kpv11
m.0z9sty	2	m.02tjm_
m.0z9sty	1	m.0ff6t20
m.0z9sty	4	m.03f5vc1
m.0z9sty	1	m.0dwf0vd
m.0z9sty	1	m.037x3xg
m.0125j4q	1	m.030v84n
m.0125j4q	2	m.01wsl7c
m.0125j4q	1	m.0fsmz8v
m.0125j4q	1	m.01rn37r
m.0125j4q	0	m.0kpv11
m.0125j4q	1	m.0fl9p05
m.0125j4q	4	m.08tfqn
m.012f0k8	1	m.032r67b
m.012f0k8	2	m.0134sp
m.012f0k8	0	m.0kpv11
m.013ng2q	0	m.0kpv11
m.013ng2q	1	m.01bv9f
m.013ng2q	1	m.01hk481
m.013ng2q	2	m.0838y
m.013ng2q	1	m.039bmsk
m.014ryg0	0	m.0kpv11
m.014ryg0	1	m.0f8hzzc
m.014ryg0	2	m.0f799
m.014ryg0	1	m.0dvkx99
m.014ryg0	1	m.030wrrm
m.014ryg0	1	m.0341y7m
m.014ryg0	1	m.0fzybnd
m.015xxzs	2	m.0lb_3
m.015xxzs	1	m.03537d0
m.015xxzs	0	m.0kpv11
m.0188nqv	1	m.031z8d0
m.0188nqv	2	m.01vvzb1
m.0188nqv	0	m.0kpv11
m.019r_g6	2	m.07m7k
m.019r_g6	0	m.0kpv11
m.019r_g6	1	m.0fckz8d
m.019r_g6	1	m.0fkc9bd
m.019r_g6	1	m.0f2s_m_
m.019r_g6	1	m.0fkp3ck
m.019r_g6	1	m.038s5hh
m.019r_g6	1	m.0dqf9tb
m.01b9cvd	1	m.03b9fqf
m.01b9cvd	1	m.03fg_6f
m.01b9cvd	1	m.01hc820
m.01b9cvd	0	m.0kpv11
m.01b9cvd	1	m.032ffrj
m.01b9cvd	1	m.0ff7j_f
m.01b9cvd	1	m.01hc838
m.01b9cvd	1	m.0378yv8
m.01b9cvd	2	m.01467z
m.01dns46	0	m.0kpv11
m.01dns46	1	m.0dpnmnf
m.01dns46	1	m.0f47f16
m.01dns46	2	m.051lhb
m.01dns46	1	m.034drxv
m.0dr08gk	3	m.01w100f
m.0dr08gk	1	m.0fk_fvj
m.0dr08gk	4	m.026dlh8
m.0dr08gk	2	m.01ldr5
m.0dr08gk	3	m.01wybh7
m.0dr08gk	3	m.02ptx1x
m.0dr08gk	0	m.0kpv11
m.0dr08gk	1	m.03fh7ny
m.0dw1yb2	0	m.0kpv11
m.0dw1yb2	2	m.03d_lff
m.0dw1yb2	1	m.03xt6c3
m.0dy_33h	1	m.0fm74wq
m.0dy_33h	1	m.0fsfhyb
m.0dy_33h	1	m.0f_lfm8
m.0dy_33h	1	m.0fw9621
m.0dy_33h	0	m.0kpv11
m.0dy_33h	1	m.0f02trf
m.0dy_33h	1	m.0f_qb_k
m.0dy_33h	1	m.0fy3wyy
m.0dy_33h	4	m.01vng3b
m.0dy_33h	3	m.09prnq
m.0dy_33h	2	m.05q_9w
m.0fr2xfb	1	m.0fr2xcn
m.0fr2xfb	2	m.0lbj1
m.0fr2xfb	0	m.0kpv11
m.0ftd33x	0	m.0kpv11
m.0ftd33x	1	m.0g1bqvx
m.0ftd33x	2	m.0gb_p_
m.0ftfvqc	2	m.05c1lzl
m.0ftfvqc	1	m.0f_kyl0
m.0ftfvqc	1	m.0fx7t3v
m.0ftfvqc	0	m.09jd9nh
m.0g6ky9y	1	m.0g7z202
m.0g6ky9y	1	m.0g7_hdh
m.0g6ky9y	2	m.0dl567
m.0g6ky9y	1	m.0g74nb9
m.0g6ky9y	0	m.0kpv11
m.0g6ky9y	1	m.0g6vkbg
m.0g6v6x1	0	m.0kpv11
m.0g6v6x1	2	m.05x_kr
m.0g6v6x1	1	m.0g7vhp3
m.0gb8x3g	2	m.015df6
m.0gb8x3g	0	m.09jd9nh
m.0gb8x3g	1	m.0gbf0yk
m.0gb8x3g	1	m.0gb8x2y
m.0gdw_v4	2	m.03v5x0
m.0gdw_v4	4	m.01wt37g
m.0gdw_v4	1	m.0gf1w51
m.0gdw_v4	1	m.0gf07z5
m.0gdw_v4	1	m.0gf3y1g
m.0gdw_v4	1	m.0gf63h7
m.0gdw_v4	1	m.0gf554y
m.0gdw_v4	0	m.0kpv11
m.0gdw_v4	1	m.0gdxdph
m.0gdw_v4	1	m.0gd_mb6
m.0gdw_v4	1	m.0gf020m
m.0gdw_v4	1	m.0gdtwhp
m.0gdw_v4	1	m.0gf77yk
m.0gdw_v4	1	m.0gf3yyg
m.0j6wnd3	2	m.01ldr5
m.0j6wnd3	3	m.02ptx1x
m.0j6wnd3	0	m.0kpv11
m.0j6wnd3	1	m.0j6wnbh
m.0j6wnd3	4	m.0byrmf0
m.0l167z	1	m.0d_s7b4
m.0l167z	1	m.034fj79
m.0l167z	0	m.0kpv11
m.0l167z	3	m.01vtxkw
m.0l167z	3	m.016ntp
m.0l167z	2	m.016ntp
m.0lfkgp	2	m.0gr69
m.0lfkgp	1	m.04cjlkm
m.0lfkgp	1	m.031sk_g
m.0lfkgp	1	m.034bvtx
m.0lfkgp	1	m.0f_b9b9
m.0lfkgp	1	m.0377r01
m.0lfkgp	0	m.0kpv11
m.0lfkgp	1	m.03bkc5d
m.0lfkgp	1	m.03_xscf
m.0lfkgp	1	m.01kkkkl
m.0lfkgp	1	m.0fbx4d2
m.0lfkgp	1	m.03_xsfz
m.0llbh7	3	m.01vrvbm
m.0llbh7	1	m.033qnn4
m.0llbh7	4	m.01271h
m.0llbh7	1	m.03_5896
m.0llbh7	1	m.0f_5hpc
m.0llbh7	1	m.0dxpc6g
m.0llbh7	3	m.04m7bm
m.0llbh7	1	m.0fjfpsg
m.0llbh7	1	m.034922y
m.0llbh7	1	m.0ffkcqj
m.0llbh7	2	m.0jg77
m.0llbh7	1	m.039g6sq
m.0llbh7	0	m.0kpv11
m.0llbh7	1	m.0d_qvxx
m.0llbh7	1	m.0324n9n
m.0lndyz	1	m.035w14c
m.0lndyz	2	m.012wrr
m.0lndyz	0	m.0kpv11
m.0lzxgy	1	m.0fsmwcr
m.0lzxgy	2	m.018x3
m.0lzxgy	0	m.0kpv11
m.0lzxgy	1	m.0fc6_q8
m.0lzxgy	3	m.01whtn0
m.0lzxgy	4	m.018x3
m.0lzxgy	3	m.01w_nhn
m.0lzxgy	1	m.0dwfjys
m.0lzxgy	3	m.01wbb27
m.0lzxgy	1	m.0f2spss
m.0lzxgy	1	m.0fc7gt0
m.0lzxgy	4	m.01wbb27
m.0lzxgy	3	m.0dv8y37
m.0lzxgy	1	m.03b7l6j
m.0lzxgy	1	m.030l870
m.0m2pg3	1	m.01h88rz
m.0m2pg3	2	m.0kvnn
m.0m2pg3	1	m.0f_lkzf
m.0m2pg3	1	m.032gwth
m.0m2pg3	1	m.0fkbwww
m.0m2pg3	0	m.0kpv11
m.0m2pg3	1	m.031rypd
m.0mfxjf	1	m.035vrmk
m.0mfxjf	1	m.0ffw4l0
m.0mfxjf	2	m.01hykl_
m.0mfxjf	0	m.0kpv11
m.0mr57g	1	m.0301ryr
m.0mr57g	4	m.0370w8
m.0mr57g	1	m.036mlb7
m.0mr57g	4	m.0cgv4g
m.0mr57g	0	m.0kpv11
m.0mr57g	1	m.0fhgfbb
m.0mr57g	1	m.0fllmxt
m.0mr57g	1	m.01kk8_b
m.0mr57g	2	m.0370w8
m.0n0jt4	1	m.0fhh0_k
m.0n0jt4	0	m.0kpv11
m.0n0jt4	1	m.035zmck
m.0n0jt4	2	m.05wyj7
m.0nc9cc	1	m.0f0xw_w
m.0nc9cc	1	m.038w4hc
m.0nc9cc	1	m.01jk7yc
m.0nc9cc	2	m.03ryks
m.0nc9cc	0	m.0kpv11
